TRX_USD_VALUE,EU_CUST_NAME,TRX_NUMBER,OTM_DATE,SALES_CHANNEL_CODE,TRX_SOURCE_TYPE,TRX_ORIG_CODE,WEB_ORDER_ID,OFFER_TYPE,DEAL_ID,TERM,REMAINING_TERM,CONTRACT_START_DATE,CONTRACT_END_DATE,SC_SPLIT_PERCENT,SUBROLE_NAME,SALESREP,SEGMENT1
-468.00,KETTERING BAPTIST CHURCH,1300155988,04/21/2020 00:00:00,NULL,MANUAL,XAAS,1300155988,WEBEX,1200225026,12,12,2/22/2019,NULL,1,Teams,USC-SB-NN PHILADELPHIA METRO,SBU_NN PHILADELPHIA METRO
0.00,ANOKA-RAMSEY COMMUNITY COLLEGE,87096304,04/21/2020 00:00:00,NULL,MANUAL,XAAS,87096304,WEBEX,47478099,60,52,8/14/2019,NULL,1,Account Manager,mikjohn2,SLED-Upper Midwest St-L6
1283.40,CINCINNATI BUSINESS COMMITTEE,87096489,04/21/2020 00:00:00,NULL,MANUAL,XAAS,87096489,WEBEX,NULL,12,12,4/23/2020,NULL,1,Teams,USC-SB-NN SOKY,SBU_NN SOKY
212.00,RESULT DATA,1300155995,04/21/2020 00:00:00,NULL,MANUAL,XAAS,1300155995,WEBEX,1200224485,1,1,4/21/2020,NULL,1,Teams,USC-SB-NN SOKY,SBU_NN SOKY
41820.00,MOSCOW SUBWAY,87097466,04/21/2020 00:00:00,NULL,MANUAL,XAAS,87097466,APPDYNAMICS,20963705,12,12,NULL,NULL,1,Teams,MSK CITY TEAM,PMJ_RUS_MSK_CITY_GOVT1
9325.20,NATIONAL INDEMNITY COMPANY,87096196,04/21/2020 00:00:00,NULL,MANUAL,XAAS,87096196,WEBEX,47443025,36,27,8/2/2019,NULL,1,Account Manager,jebusch,HIGH PLAINS COM SELECT
75550.78,CIBC,87096870,04/21/2020 00:00:00,NULL,MANUAL,XAAS,87096870,N9K_SW_SUB,47220334,60,60,NULL,NULL,1,Unallocated,STOCK-WESTCON,Canada Distribution L6
5700.00,BMT Designers and Planners,1300156026,04/21/2020 00:00:00,NULL,MANUAL,XAAS,1300156026,WEBEX,1200226135,12,12,4/23/2020,NULL,1,Teams,USC-SB-NN MIDATLANTIC,SBU_NN MIDATLANTIC
34557.60,LONG TERM CARE GROUP,87090220,04/21/2020 00:00:00,NULL,MANUAL,XAAS,87090220,CISCO_INTERSIGHT,47472481,12,12,4/24/2020,NULL,1,Account Manager,bdahlof,MINNESOTA_ND COM SELECT
5926.21,VWC,86961738,04/21/2020 00:00:00,NULL,MANUAL,XAAS,86961738,UMBRELLA,47282985,12,7,11/26/2019,NULL,1,Teams,VS-US-PS-SLED-EAST-VSAM-44,SLED-STATE VA Major L6
4240.08,CONSUMERS UNION OF  US  INC,87097085,04/21/2020 00:00:00,NULL,MANUAL,XAAS,87097085,CISCO_INTERSIGHT,47229815,12,12,4/23/2020,NULL,1,Account Manager,lavenezi,GR UPSTATE COM SELECT
1312.80,CONSEJO PROFESIONAL DE CIENCIAS ECONÓMICAS CABA,87097780,04/21/2020 00:00:00,NULL,MANUAL,XAAS,87097780,WEBEX,NULL,12,12,4/22/2020,NULL,1,Account Manager,asatorre,SBU_PSR_ARG_PSR1
-1567.53,IHSA-,1300156053,04/21/2020 00:00:00,NULL,MANUAL,XAAS,1300156053,WEBEX,1200177254,1,7,4/13/2020,NULL,1,Teams,TEAM_SMALL_CENTRAL II_SBSM,SBU_CAN_CENTRAL_SBSM2
4200.00,WORLDPAY UK LTD,87096471,04/21/2020 00:00:00,NULL,MANUAL,XAAS,87096471,Vyopta_SolutionsPlus,20942472,1,1,NULL,NULL,1,Account Manager,tomalone,UK_ENT_CLIFFORD_CHANCE
2369.49,CYPELATAM COM SA DE CV,1300156055,04/21/2020 00:00:00,NULL,MANUAL,XAAS,1300156055,WEBEX,1200227016,12,12,3/25/2020,NULL,1,Teams,MEXICO-SB-ALL,SBU_PSR_MEX_SOUTH_PSR13
2670.00,SANDLER NONWOVEN CORPORATION,87097729,04/21/2020 00:00:00,NULL,MANUAL,XAAS,87097729,WEBEX,47565205,12,12,7/5/2019,NULL,1,Teams,USC-SB-NN GA TN,SBU_NN GA TN
31949.64,ILLINOIS DEPT OF INNOVATION AND TECHNOLOGY,87096699,04/21/2020 00:00:00,NULL,MANUAL,XAAS,87096699,IOS-XR,20878169,36,36,4/27/2020,NULL,1,Account Manager,btobias,SLED-ILLINOIS 01
4560.00,BNSF RAILWAY,1300156042,04/21/2020 00:00:00,NULL,MANUAL,XAAS,1300156042,WEBEX,1200227191,12,12,4/21/2020,NULL,1,Account Manager,rupatter,TXE-404
0.00,ADIENT,87098109,04/21/2020 00:00:00,NULL,MANUAL,XAAS,87098109,WEBEX,47514947,3,2,4/2/2020,NULL,1,Account Manager,bkrieter,CSL_MICHIGAN SELECT
34062.48,VERITAS COLLABORATIVE,87099251,04/21/2020 00:00:00,NULL,MANUAL,XAAS,87099251,UMBRELLA,47304532,36,36,4/24/2020,NULL,1,Teams,VS-US-COM-SOUTH-G-VSAM-02,CAROLINAS COM MIDSIZE
7200.00,CRAW-KAN TELEPHONE COOPERATIVE INC,87097288,04/21/2020 00:00:00,NULL,MANUAL,XAAS,87097288,IOS-XR,47551201,36,36,4/28/2020,NULL,1,Teams,VS-US-SP-MID-VSAM-87,MMKT EAST MS REG
4701.00,NASHVILLE AREA CHAMBER OF COMMERCE,1300156065,04/21/2020 00:00:00,NULL,MANUAL,XAAS,1300156065,WEBEX,1200227935,1,12,3/19/2020,NULL,1,Account Manager,kemelton,SLED-KY-TN-WV-VA SELECT-L
2784.00,WSPA,1300156025,04/21/2020 00:00:00,NULL,MANUAL,XAAS,1300156025,WEBEX,1200227933,12,12,11/2/2019,NULL,1,Teams,USC-SB-NN NORTHERN CA,SBU_NN NORTHERN CAL
309.60,FORJA ARTISTICA RENACIMIENTO SA DE CV,87099073,04/21/2020 00:00:00,NULL,MANUAL,XAAS,87099073,WEBEX,47556387,12,12,5/4/2020,NULL,1,Teams,TEAM-FP-MEX-SB-AB,SBU_PSR_MEX_NORTH_PSR4MS
-9997.40,LGS INNOVATIONS LLC,50000211588734,04/21/2020 00:00:00,NULL,MANUAL,XAAS,50000211588734,UMBRELLA,NULL,36,9,1/10/2020,NULL,1,Account Manager,lworth,VIRGINIA SELECT MAJOR
144000.00,UN-DFS,87099310,04/21/2020 00:00:00,NULL,MANUAL,XAAS,87099310,WEBEX,16188964,36,36,4/24/2020,NULL,1,Account Manager,covelasc,SMA_UN_SPAIN
307.71,B2B WHOLESALE PTY LTD,87098728,04/21/2020 00:00:00,NULL,MANUAL,XAAS,87098728,UMBRELLA,47473680,12,12,4/22/2020,NULL,1,Teams,SBU_AU_VIC_TER1,AU_COM_VIC_PL_S_TM
4363.20,KOSE CORP.,87098209,04/21/2020 00:00:00,NULL,MANUAL,XAAS,87098209,WEBEX,47570080,12,12,1/31/2020,NULL,1,Teams,JPN_COM_EAST_HIRASA_SHARED,JPN_COMMERCIAL_MISC_TEAM
6000.00,ALLIANCE CONSTRUCTION MATERIALS LTD,87099757,04/21/2020 00:00:00,NULL,MANUAL,XAAS,87099757,UMBRELLA,47559424,12,12,NULL,NULL,1,Account Manager,jowong2,LONGTAIL_HK_LT1
236.34,KANTO METALLURGICAL COMPANY LTD,87098524,04/21/2020 00:00:00,NULL,MANUAL,XAAS,87098524,WEBEX,47477834,13,13,4/22/2020,NULL,1,Teams,JPN_SMALL_KANTO_SHARED,JPN_COM_GEO_TEAM01_PL
387.00,OMICRON TAU OMEGA AKA,1300156067,04/21/2020 00:00:00,NULL,MANUAL,XAAS,1300156067,WEBEX,1200225443,1,1,4/21/2020,NULL,1,Teams,USC-SB-NN SOUTH TEXAS,SBU_NN SOUTH TEXAS
135.48,FORTUNE MOTORS COMPANY LTD,87098912,04/21/2020 00:00:00,NULL,MANUAL,XAAS,87098912,WEBEX,47564943,12,12,4/22/2020,NULL,1,Account Manager,mingcche,TW_COMM_GOV_TM
793164.24,SAASURE INC,10000001088994,04/21/2020 00:00:00,NULL,MANUAL,XAAS,10000001088994,NULL,NULL,36,NULL,4/30/2020,NULL,1,Unallocated,G2C Adjustment Agent,US_MISC_APPD_ENT
986.40,THE GOVERNMENT OF THE HKSAR-HIGHWAYS DEPT,87099647,04/21/2020 00:00:00,NULL,MANUAL,XAAS,87099647,UMBRELLA,47556958,60,60,4/23/2020,NULL,1,Account Manager,jowong2,LONGTAIL_HK_LT1
416.52,LINKCO LTD,87094008,04/21/2020 00:00:00,NULL,MANUAL,XAAS,87094008,WEBEX,47553776,12,12,4/23/2020,NULL,1,Teams,JPN_SMALL_TOKAI_SHARED,JPN_COM_WEST_TLG_NN_TEAM
8164.80,SK TELECOM,87093763,04/21/2020 00:00:00,NULL,MANUAL,XAAS,87093763,IOS-XR,20471094,60,60,NULL,NULL,1,Account Manager,youjeong,KR_SP_SK2_TM
138.84,TOKIWA KOGYO COLTD,87100376,04/21/2020 00:00:00,NULL,MANUAL,XAAS,87100376,WEBEX,47547516,12,12,4/24/2020,NULL,1,Teams,JPN_SMALL_KANSAI_SHARED,JPN_COM_WEST_TMF_NN_TEAM
0.00,SKF SVERIGE AB,85569519,04/22/2020 00:00:00,NULL,MANUAL,XAAS,85569519,WEBEX,41386985,12,NULL,7/29/2019,NULL,1,Account Manager,pbertils,TA_SKF_SWEDEN
5210.21,NETWORK RAIL LTD,85607294,04/22/2020 00:00:00,NULL,MANUAL,XAAS,85607294,WEBEX,41351644,12,NULL,NULL,NULL,1,Account Manager,grebutle,EMJ_EAW_NAT_SPARE_L6_2_4
0.00,KATOEN NATIE NV,85607293,04/22/2020 00:00:00,NULL,MANUAL,XAAS,85607293,WEBEX,41423666,56,NULL,NULL,NULL,1,Account Manager,snicasi,BELUX_COMM_MM_3
0.00,CANON EUROPE LTD,85590655,04/22/2020 00:00:00,NULL,MANUAL,XAAS,85590655,WEBEX,19928706,7,NULL,7/29/2019,NULL,1,Account Manager,chmassey,CA_GBR_SOUTH_AM9
2918.16,SCHNEIDER ELECTRIC  FRANCE,87094219,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87094219,VIPTELA,18154000,36,36,NULL,NULL,1,Teams,SHARED_SCHNEIDER_TEAM,FR_MANUFACTURING_AM1
11644.92,DEPARTMENT OF PARLIAMENTARY SERVICES,87100487,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87100487,N9K_SW_SUB,20810441,36,36,5/14/2020,NULL,1,Account Manager,jomcinty,AU_PS_MJ_FEDERAL2
1307.88,ELECTRO CRISOL METAL SOCIEDAD ANONIMA,87100600,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87100600,WEBEX,47560765,36,36,4/28/2020,NULL,1,Account Manager,joaqlope,SPAIN_COMM_GNN_NORTH
917.57,SMEC AUSTRALIA PTY LTD,87100503,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87100503,Duo Standard,47227334,15,15,4/22/2020,NULL,1,Teams,TELSTRA SHARED TEAM,AU_TELSTRA_TM
135.48,FENG HSIN STEEL COLTD,87100522,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87100522,WEBEX,47565442,12,12,4/22/2020,NULL,1,Teams,TW X-SELL TEAM 1,SBU_TW_PSR1
364.76,TRANSPEK INDUSTRY LTD.,1300156087,04/22/2020 00:00:00,NULL,MANUAL,XAAS,1300156087,WEBEX,1200227988,12,12,4/22/2020,NULL,1,Account Manager,dhapraja,SBU_IND_WEST2_GU_PL
10281.60,FUTEBOL CLUBE DO PORTO,87100045,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87100045,WEBEX,20878819,12,12,4/22/2020,NULL,1,Teams,VS-PT-COM-CL-VSAM-152,PORTUGAL_PL_COM_CLM
247.65,"YAMAUCHI, K.K.",87101114,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87101114,WEBEX,47555674,13,13,4/27/2020,NULL,1,Teams,JPN_SMALL_SHIKK_SHARED,JPN_COM_WEST_SMB_SK_TEAM
335160.00,SEA LTD,87062794,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87062794,N9K_SW_SUB,20905765,36,36,NULL,NULL,1,Account Manager,lukong,SG_ENT_MJ_SEA
135.48,KING YUAN ELECTRONICS COMPANY LTD,87101678,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87101678,WEBEX,47569172,12,12,4/24/2020,NULL,1,Teams,VS-TW-CMD-VSAM02,PL_S_TW_S_TM
1260.00,HINDUJA GLOBAL SOLUTIONS LTD,87095401,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87095401,Duo Standard,20915887,12,12,5/1/2020,NULL,1,Account Manager,adageorg,IN_ENT_MJ_ITMC_STH_H_TM2
18192.00,IKT-OST AÖR,87101135,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87101135,WEBEX,47143983,12,12,4/22/2020,NULL,1,Teams,VS-GER-PMJ-REG1-GN-VSAM-54,PMJ_DEU_SHEL_MITTE_GNE_TT
11903.76,COM4 AS,87100918,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87100918,IOS-XR,47539632,36,36,5/11/2020,NULL,1,Account Manager,nieberth,NORWAY_COMM_GNN
223.08,MURAPOL SA,87081468,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87081468,WEBEX,47543770,12,12,4/23/2020,NULL,1,Teams,CC PL TEAM3,CC_POL_SMB_PS1
227764.44,QATAR ARMED FORCES,87101215,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87101215,ELA2,20861578,54,54,NULL,NULL,1,Account Manager,khakaseb,QATAR-DEFENCE
-655.15,SOUTHEAST DEVELOPMENT GROUP,87101237,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87101237,WEBEX,47571547,12,3,7/18/2019,NULL,1,Teams,USC-SB-NN NORTH FLORIDA,SBU_NN NORTH FLORIDA
1272.00,ROCKAWAY TOWNSHIP,1300156313,04/22/2020 00:00:00,NULL,MANUAL,XAAS,1300156313,WEBEX,1200227060,1,1,4/22/2020,NULL,1,Teams,VS-US-PS-SLED-ESML-VSAM-66,SLED-NJ-CT SM TERR L6
17760.00,TESCO PLC,87102109,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87102109,WEBEX,20880521,6,6,5/4/2020,NULL,1,Teams,EMJ_TESCO_TEAM,UKI-TESCO
919.46,THE AKENHAM PARTNERSHIP LTD,1300156292,04/22/2020 00:00:00,NULL,MANUAL,XAAS,1300156292,WEBEX,1200228287,1,12,4/20/2020,NULL,1,Teams,TEAM_SMALL_EAW_SOUTH,CC_GBR_NON_NAMED_SOUTH
1844.40,MINISTERO DELL' INTERNO,87102497,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87102497,WEBEX,20912144,12,12,4/27/2020,NULL,1,Account Manager,spatriar,T1_ITA_MINISTEROINTERNO
-4680.00,REGIONAL MEDICAL CENTER AT MEMPHIS,1300156316,04/22/2020 00:00:00,NULL,MANUAL,XAAS,1300156316,WEBEX,1200215236,2,12,9/4/2019,NULL,1,Account Manager,tconnor,CSL_TENN SELECT
181.92,HERRERA CARVAJAL LS SAS,87092608,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87092608,WEBEX,47474075,12,12,4/22/2020,NULL,1,Account Manager,victorre,SBU_PSR_COL_PSR18
1572.00,MANTINIA SHIPPING COMPANY SA,87103092,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87103092,CLOUD_SECURITY,47573040,12,12,4/30/2020,NULL,1,Account Manager,ageorgio,GREECE_COMM_GNN
0.00,CENFARTE,87103023,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87103023,UMBRELLA,47568446,36,2,6/28/2017,NULL,1,Account Manager,joaqlope,SPAIN_COMM_GNN_NORTH
2539.20,AVON RUBBER & PLASTICS INC,87102715,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87102715,Veeam_SolutionsPlus,47575868,36,35,4/7/2020,NULL,1,Account Manager,jisanfor,GREAT LAKES COM SELECT
100260.00,Qatar Amiri Guard,87100922,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87100922,WEBEX,20952662,60,60,NULL,NULL,1,Account Manager,khakaseb,QATAR-CENTRAL-GOVT
-233022.78,DIEBOLD INC,87102062,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87102062,UMBRELLA,45640293,36,24,4/13/2019,NULL,1,Account Manager,jisteine,CSL_OHIO SELECT
15445.20,"European Commission (TAXUD, LU) Taxation and Custo",87102611,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87102611,N9K_SW_SUB,16356958,60,60,5/7/2020,NULL,1,Account Manager,vilejeun,BELUX_PS_NRB_GM
13305.60,CLINICAL REFERENCE LABORATORY INC,87102055,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87102055,N9K_SW_SUB,45143431,36,36,4/28/2020,NULL,1,Account Manager,danbrow2,HIGH PLAINS COM SELECT
2546.40,BUSINESS ROUNDTABLE,1300156288,04/22/2020 00:00:00,NULL,MANUAL,XAAS,1300156288,WEBEX,1200214736,12,12,NULL,NULL,1,Teams,USC-SB-NN MIDATLANTIC,SBU_NN MIDATLANTIC
139595.04,SWISSLOS INTERKANTONALE LANDESLOTTERIE,10000001088996,04/22/2020 00:00:00,NULL,MANUAL,XAAS,10000001088996,NULL,NULL,36,36,5/4/2020,NULL,1,Account Manager,dsommerh,SWITZ-PL-TER5-CL
2000.88,VISHAY,36155943363726,04/22/2020 00:00:00,NULL,MANUAL,XAAS,36155943363726,CISCO_ONE,NULL,36,36,4/22/2020,NULL,1,Unallocated,DATA TECH ADVANCED SOLUTIONS,EMEA South_Disti_IL
66396.06,ATUPRI KRANKENKASSE,87103425,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87103425,APPDYNAMICS,47371352,18,18,5/8/2020,NULL,1,Teams,VS-CH-COM-CL-VSAM-5,SWITZ PL-TER5-TBM
7123.20,TRANZACT,1300156322,04/22/2020 00:00:00,NULL,MANUAL,XAAS,1300156322,WEBEX,1200227161,12,12,4/22/2020,NULL,1,Teams,USC-SB-NN ATLANTIC SHORE,SBU_NN ATLANTIC SHORE
0.00,ISC INC,87095595,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87095595,WEBEX,47350249,36,2,6/12/2017,NULL,1,Account Manager,trbehren,ROCKIES COM SELECT
24.91,MDWORLD EDUCATION CENTER,1300156318,04/22/2020 00:00:00,NULL,MANUAL,XAAS,1300156318,WEBEX,1200220874,12,12,1/10/2020,NULL,1,Teams,TEAM_SMALL_CENTRAL II_SBSM,SBU_CAN_CENTRAL_SBSM2
63099.72,QUALYS,10000001088998,04/22/2020 00:00:00,NULL,MANUAL,XAAS,10000001088998,NULL,NULL,36,36,4/9/2020,NULL,1,Account Manager,joengler,SILICON VALLEY MAJOR
41820.00,WORLD OF SYSTEM & SOFTWARE,87100901,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87100901,APPDYNAMICS,47515345,12,12,NULL,NULL,1,Teams,EGY X-SELL TEAM 3,CO_EGY_MS_AM1
3915.60,Aprecia Pharmaceuticals,1300156338,04/22/2020 00:00:00,NULL,MANUAL,XAAS,1300156338,WEBEX,1200227111,12,12,4/23/2020,NULL,1,Teams,VS-US-COM-EAST-G-VSAM-43,PHILA METRO COM MIDSIZE
-598.08,INSIDE OUT LEARNING,1300156323,04/22/2020 00:00:00,NULL,MANUAL,XAAS,1300156323,WEBEX,1200228304,1,12,4/1/2019,NULL,1,Teams,USC-SB-NN SOUTHWEST,SBU_NN SOUTHWEST
387.00,ROCKLAND21C,1300156344,04/22/2020 00:00:00,NULL,MANUAL,XAAS,1300156344,WEBEX,1200227819,12,12,4/22/2020,NULL,1,Teams,USC-SB-NN GREATER UPSTATE,SBU_NN GREATER UPSTATE
729.36,BCBSSC,87103483,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87103483,WEBEX,47559191,12,12,4/7/2020,NULL,1,Account Manager,joruther,ESA_14-3
465.00,CTS CORPORATION,1300156319,04/22/2020 00:00:00,NULL,MANUAL,XAAS,1300156319,WEBEX,1200225564,1,1,4/22/2020,NULL,1,Teams,USC-SB-NN CHICAGO METRO,SBU_NN CHICAGO METRO
2566.80,L-3 COMMUNICATIONS,87101238,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87101238,WEBEX,47565816,12,12,4/23/2020,NULL,1,Teams,Harris Team,FED-HARRIS L6
37296.00,FUNDACION UNIVERSIDAD DE LAS AMERICAS PUEBLA,87098490,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87098490,UMBRELLA,20566199,36,36,NULL,NULL,1,Teams,VS-MX-PS-VSAM-15,PMID_MEX_EDUCATION
849604.81,UNIVERSITY OF NEBRASKA,87105020,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87105020,WEBEX,42154716,60,60,NULL,NULL,1,Teams,VS-US-PS-SLED-WEST-VSAM-76,SLED-Mountain ST Stra-L6
17607.00,CANADA CARTAGE SYSTEM LTD,87102625,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87102625,UMBRELLA,47533038,12,12,NULL,NULL,1,Account Manager,jorwalke,CSL_CAN_CENTRAL
704068.80,ZACHRY HOLDINGS INC,87104149,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87104149,ELA2,20913453,60,60,NULL,NULL,1,Account Manager,mashaffe,CSL_SOUTH TX SELECT
387.00,Palidates Federal Credit Union,1300156382,04/22/2020 00:00:00,NULL,MANUAL,XAAS,1300156382,WEBEX,1200227128,12,12,4/23/2020,NULL,1,Teams,USC-SB-NN GREATER UPSTATE,SBU_NN GREATER UPSTATE
731.52,TELEPERFORMANCE,87104159,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87104159,WEBEX,20957101,12,12,4/24/2020,NULL,1,Teams,VS-CO-COM-G-VSAM-43,COL GEO NAMED
0.00,GIBSON GENERAL HOSPITAL INC,87103467,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87103467,Singlewire_SolutionsPlus,47570717,12,2,6/17/2019,NULL,1,Teams,USC-SB-NN CROSS ROADS,SBU_NN CROSS ROADS
35296.60,MOUNTAIN EQUIPMENT CO-OP,87098703,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87098703,WEBEX,47558685,30,30,NULL,NULL,1,Account Manager,nramanwi,CSL_CAN_WEST
58628.52,WAKE FOREST UNIVERSITY,87104280,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87104280,CISCO_INTERSIGHT,45748842,12,12,4/22/2020,NULL,1,Account Manager,cydiaz,SLED-NC SELECT-L6
47004.93,CAIN LAMARRE CASGRAIN WELLS SENC,87099337,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87099337,WEBEX,45428380,60,60,NULL,NULL,1,Teams,TEAM_SMALL_EAST I_SBSM,SBU_CAN_EAST I_SBSM1
425.76,LEWISBURG BANKING  COMPANY,87105071,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87105071,WEBEX,47569083,12,12,4/29/2020,NULL,1,Teams,USC-SB-NN SOKY,SBU_NN SOKY
435.60,HODESS CLEANROOM CONSTRUCTION,87105547,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87105547,WEBEX,NULL,12,12,NULL,NULL,1,Teams,USC-SB-NN BOSTON METRO,SBU_NN BOSTON METRO
733383.72,TERNA RETE ELETTRICA NAZIONALE,87102914,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87102914,ELA2,20872322,36,36,NULL,NULL,1,Teams,HQ_CGEM_GLL_ENEL_IT,SA-ENEL-ITA
24900.84,TERNA RETE ELETTRICA NAZIONALE,87102914,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87102914,UMBRELLA,20872322,36,36,NULL,NULL,1,Teams,HQ_CGEM_GLL_ENEL_IT,SA-ENEL-ITA
474.84,KOHLBERG KRAVIS ROBERTS,87106133,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87106133,CISCO_INTERSIGHT,47327387,36,36,4/30/2020,NULL,1,Account Manager,schinman,CSL_NY FINANCIAL SELECT
14400.00,Landmark Health,1300156367,04/22/2020 00:00:00,NULL,MANUAL,XAAS,1300156367,WEBEX,1200227847,12,12,1/2/2020,NULL,1,Teams,VS-US-COM-EAST-G-VSAM-05,BOS METRO COM MIDSIZE
170956.80,ALONSO Y COMPANIA SA,87091830,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87091830,VIPTELA,20734612,36,36,NULL,NULL,1,Unallocated,INGRAMMICROMIAMIEXPORTDIVISION,PERU 2TIER
7597.44,CENTENE CORPORATION,87103970,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87103970,CISCO_INTERSIGHT,47356214,36,36,4/25/2020,NULL,1,Account Manager,thartnag,ECA_14-56
990.60,WELLNESS FRONTIER,87101101,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87101101,WEBEX,47555666,13,13,4/27/2020,NULL,1,Teams,JPN_SMALL_KANTO_SHARED,JPN_COM_GEO_TEAM02_PL
443.04,"I ZAK, K.K.",87087825,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87087825,WEBEX,47552446,12,12,4/4/2020,NULL,1,Teams,JPN_SMALL_HKRK_SHARED,JPN_COM_KANSI_TS_NN_TEAM
348895.08,SERVICIO DE ADMINISTRACION TRIBUTARIA,87105924,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87105924,UMBRELLA,20858807,36,36,NULL,NULL,0,Teams,VS-MX-PS-MJ-VSAM-21,SA-SHCP-MX
694.20,MITSUBISHI ELECTRIC CREDIT CORPORATION,87105795,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87105795,WEBEX,47559443,12,12,4/26/2020,NULL,1,Account Manager,mnagamin,JPN_SP_MEDIA2_TEAM
1263.24,"DTG MEDICAL COMPANY LIMITED, THAILAND",87094373,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87094373,WEBEX,47564492,36,36,NULL,NULL,1,Account Manager,rianuwan,TH_COM_PL_S_TM
162.60,"Heng Leasing Co., Ltd",87105987,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87105987,WEBEX,20973093,12,12,4/23/2020,NULL,1,Account Manager,pchuenpi,TH_COM_PL_S_NORTH_TM
2552.04,DEPARTEMEN KEHAKIMAN DAN HAM,87099952,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87099952,CISCO_ONE,20967021,12,12,5/14/2020,NULL,1,Account Manager,sobsidia,ID_COM_TL_PS1_TM
135.48,HSINCHU CITY POLICE BUREAU FIRST PRECINCT,87106101,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87106101,WEBEX,47568217,12,12,4/24/2020,NULL,1,Account Manager,yuanwang,TW_PS_MD_AM02
40920.89,BERKLEY RE INSURANCE,87106861,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87106861,WEBEX,20951720,36,36,NULL,NULL,1,Teams,VS-AU-CMD-NSW-VSAM04,AU_COMM_NSW_MM_AM8
886.08,SENDAI MEIBAN KK,87100343,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87100343,WEBEX,47539591,12,12,10/22/2019,NULL,1,Teams,JPN X-SELL SBM1_TEAM 4,SBU_JPN_PSR14
10080.00,ORT ISRAEL,87107637,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87107637,CLOUD_SECURITY,20612630,12,12,4/24/2020,NULL,1,Teams,VS-IL-PSL-VSAM-3,ISRAEL EDUCATION
138.84,YAKULT HONSHA COMPANY LTD,87107587,04/22/2020 00:00:00,NULL,MANUAL,XAAS,87107587,WEBEX,47554765,12,12,4/24/2020,NULL,1,Teams,JPN_COM_EAST_SAKAI_SHARED,CSL_JPN_KANTO_MFG_3
23.40,TUSSA IKT AS,86241980,04/23/2020 00:00:00,NULL,MANUAL,XAAS,86241980,UMBRELLA,42433737,36,NULL,11/18/2019,NULL,1,Teams,VS-NO-COM-CL-VSAM-1,NORWAY_COMM_GNA
